channel_id,domain,query_id,query_verbatim,method,page_attempt,retrieved_at,requested_url,http_status,error,response_bytes,body_file,body_sha256,headers_file,headers_sha256,official_urls,official_url_count,new_official_urls,stop_assessment
MOH,moh.gov.vn,DQ-IMPL-01,"(\đạo đức AI\"" OR \""AI có trách nhiệm\"" OR \""quản trị AI\"") AND (kế hoạch OR triển khai OR áp dụng OR thí điểm)""",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:12:36.705710+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5C%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%5C%22+OR+%5C%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%5C%22+OR+%5C%22qu%E1%BA%A3n+tr%E1%BB%8B+AI%5C%22%29+AND+%28k%E1%BA%BF+ho%E1%BA%A1ch+OR+tri%E1%BB%83n+khai+OR+%C3%A1p+d%E1%BB%A5ng+OR+th%C3%AD+%C4%91i%E1%BB%83m%29%22&first=1,200,,70983,fallback-site-MOH-DQ-IMPL-01-p01.body,022a2c4ec653813dbffffe3b952cd9e804164c72305ccfdc9367304c046f4b87,fallback-site-MOH-DQ-IMPL-01-p01.headers.json,bd44e651ec1b22e79190f27a4d3258007d8dde6e5ab38dc6b6d2dbd7ee741ead,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-01,"(\đạo đức AI\"" OR \""AI có trách nhiệm\"" OR \""quản trị AI\"") AND (kế hoạch OR triển khai OR áp dụng OR thí điểm)""",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:12:38.126294+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5C%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%5C%22+OR+%5C%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%5C%22+OR+%5C%22qu%E1%BA%A3n+tr%E1%BB%8B+AI%5C%22%29+AND+%28k%E1%BA%BF+ho%E1%BA%A1ch+OR+tri%E1%BB%83n+khai+OR+%C3%A1p+d%E1%BB%A5ng+OR+th%C3%AD+%C4%91i%E1%BB%83m%29%22&first=11,200,,70801,fallback-site-MOH-DQ-IMPL-01-p02.body,0b27423ee17a4ec73d3cb0062fb594fd9898f422cbf110b976e5bc3b0b82e692,fallback-site-MOH-DQ-IMPL-01-p02.headers.json,5f7a91b87ab39764df6b1469f8e084a1a4a82b00c4478424ac39404a8313101a,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-IMPL-02,"(\đạo đức AI\"" OR \""AI có trách nhiệm\"" OR \""quản trị AI\"") AND (\""Bộ Y tế\"" OR bệnh viện OR \""cơ sở khám bệnh",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:12:33.909476+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5C%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%5C%22+OR+%5C%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%5C%22+OR+%5C%22qu%E1%BA%A3n+tr%E1%BB%8B+AI%5C%22%29+AND+%28%5C%22B%E1%BB%99+Y+t%E1%BA%BF%5C%22+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%5C%22c%C6%A1+s%E1%BB%9F+kh%C3%A1m+b%E1%BB%87nh&first=1,200,,70822,fallback-site-MOH-DQ-IMPL-02-p01.body,32a17ec43ac5bca0cbf4ea8b6ffab9058f694f1fe1c35ed6961327abf782772d,fallback-site-MOH-DQ-IMPL-02-p01.headers.json,a02d00bc8183e6dc83daa1f17f630dcf6c7113e33b50ac0f78572c12c71efc7c,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-02,"(\đạo đức AI\"" OR \""AI có trách nhiệm\"" OR \""quản trị AI\"") AND (\""Bộ Y tế\"" OR bệnh viện OR \""cơ sở khám bệnh",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:12:35.524456+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5C%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%5C%22+OR+%5C%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%5C%22+OR+%5C%22qu%E1%BA%A3n+tr%E1%BB%8B+AI%5C%22%29+AND+%28%5C%22B%E1%BB%99+Y+t%E1%BA%BF%5C%22+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%5C%22c%C6%A1+s%E1%BB%9F+kh%C3%A1m+b%E1%BB%87nh&first=11,200,,71099,fallback-site-MOH-DQ-IMPL-02-p02.body,0190eaf13778d66b3ceab8153a134079ef79bb2e5f752a2bbb52ff14bbd0ee49,fallback-site-MOH-DQ-IMPL-02-p02.headers.json,ed3326c57ebce0fd1a5eca6270c17bffb20650072c21dd4b797fac6978f0e58a,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-IMPL-03,"(\responsible AI\"" OR \""AI governance\"" OR \""AI ethics\"") AND (implementation OR adoption OR uptake OR plan OR pilot) AND (Vietnam OR \""Viet Nam\"") AND (health OR hospital OR clinical)""",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:12:36.837743+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5Cresponsible+AI%5C%22+OR+%5C%22AI+governance%5C%22+OR+%5C%22AI+ethics%5C%22%29+AND+%28implementation+OR+adoption+OR+uptake+OR+plan+OR+pilot%29+AND+%28Vietnam+OR+%5C%22Viet+Nam%5C%22%29+AND+%28health+OR+hospital+OR+clinical%29%22&first=1,200,,71054,fallback-site-MOH-DQ-IMPL-03-p01.body,485e70336fd1d058fa9eac1304e3b6468f65a2a562e3e8d1e877b47a1a4e7cbb,fallback-site-MOH-DQ-IMPL-03-p01.headers.json,dde909e4f65ba1b83ba4656ed242d5fde1acc11537a5dd89d01a68ad210deac2,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-03,"(\responsible AI\"" OR \""AI governance\"" OR \""AI ethics\"") AND (implementation OR adoption OR uptake OR plan OR pilot) AND (Vietnam OR \""Viet Nam\"") AND (health OR hospital OR clinical)""",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:12:38.486735+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5Cresponsible+AI%5C%22+OR+%5C%22AI+governance%5C%22+OR+%5C%22AI+ethics%5C%22%29+AND+%28implementation+OR+adoption+OR+uptake+OR+plan+OR+pilot%29+AND+%28Vietnam+OR+%5C%22Viet+Nam%5C%22%29+AND+%28health+OR+hospital+OR+clinical%29%22&first=11,200,,70711,fallback-site-MOH-DQ-IMPL-03-p02.body,8b81207787961f00556646f0dcff4129173ee4a810f56489faa0259062be9222,fallback-site-MOH-DQ-IMPL-03-p02.headers.json,8113051e391ab1ac7569f8c273e9b7a19e8b5c5d01f3b728431729e090c8949d,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-IMPL-04,"(\trí tuệ nhân tạo\"" OR AI) AND (\""theo dõi sau triển khai\"" OR hậu kiểm OR \""giám sát sau triển khai\"" OR \""đánh giá hiệu quả\"") AND (y tế OR bệnh viện OR \""Sở Y tế\"")""",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:12:39.690640+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5Ctr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%5C%22+OR+AI%29+AND+%28%5C%22theo+d%C3%B5i+sau+tri%E1%BB%83n+khai%5C%22+OR+h%E1%BA%ADu+ki%E1%BB%83m+OR+%5C%22gi%C3%A1m+s%C3%A1t+sau+tri%E1%BB%83n+khai%5C%22+OR+%5C%22%C4%91%C3%A1nh+gi%C3%A1+hi%E1%BB%87u+qu%E1%BA%A3%5C%22%29+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%5C%22S%E1%BB%9F+Y+t%E1%BA%BF%5C%22%29%22&first=1,200,,71822,fallback-site-MOH-DQ-IMPL-04-p01.body,12666ebfa418d499a395e1cebd500fd64ab56e72090edf4876151902e0fcc1bd,fallback-site-MOH-DQ-IMPL-04-p01.headers.json,ccfd9d21fe6760daaff14f0f0452ae19b6ee25c7b5858f085ea385f91df63c08,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-04,"(\trí tuệ nhân tạo\"" OR AI) AND (\""theo dõi sau triển khai\"" OR hậu kiểm OR \""giám sát sau triển khai\"" OR \""đánh giá hiệu quả\"") AND (y tế OR bệnh viện OR \""Sở Y tế\"")""",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:12:41.134307+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5Ctr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%5C%22+OR+AI%29+AND+%28%5C%22theo+d%C3%B5i+sau+tri%E1%BB%83n+khai%5C%22+OR+h%E1%BA%ADu+ki%E1%BB%83m+OR+%5C%22gi%C3%A1m+s%C3%A1t+sau+tri%E1%BB%83n+khai%5C%22+OR+%5C%22%C4%91%C3%A1nh+gi%C3%A1+hi%E1%BB%87u+qu%E1%BA%A3%5C%22%29+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%5C%22S%E1%BB%9F+Y+t%E1%BA%BF%5C%22%29%22&first=11,200,,71732,fallback-site-MOH-DQ-IMPL-04-p02.body,113b46e50a68013886c85da7909f5c566487ba240a984e34d76980120038ea88,fallback-site-MOH-DQ-IMPL-04-p02.headers.json,4572196bf2510d0d5958918c28cf73c9ad11dfc3f022eb2ab7f325aed88c4441,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-IMPL-05,"(\trí tuệ nhân tạo\"" OR AI) AND (\""báo cáo sự cố\"" OR \""quản lý chất lượng\"" OR kiểm toán OR thanh tra) AND (y tế OR bệnh viện OR \""Sở Y tế\"")""",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:12:33.908476+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5Ctr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%5C%22+OR+AI%29+AND+%28%5C%22b%C3%A1o+c%C3%A1o+s%E1%BB%B1+c%E1%BB%91%5C%22+OR+%5C%22qu%E1%BA%A3n+l%C3%BD+ch%E1%BA%A5t+l%C6%B0%E1%BB%A3ng%5C%22+OR+ki%E1%BB%83m+to%C3%A1n+OR+thanh+tra%29+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%5C%22S%E1%BB%9F+Y+t%E1%BA%BF%5C%22%29%22&first=1,200,,71650,fallback-site-MOH-DQ-IMPL-05-p01.body,6ed63e3377a311001b8b2ae6a71726b9caabe4464c472502bcc1fa7e394f2c17,fallback-site-MOH-DQ-IMPL-05-p01.headers.json,a8911b620d5cffa43cca9654ac6779ff39e634b73b9110642980e7f739e2fae7,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-05,"(\trí tuệ nhân tạo\"" OR AI) AND (\""báo cáo sự cố\"" OR \""quản lý chất lượng\"" OR kiểm toán OR thanh tra) AND (y tế OR bệnh viện OR \""Sở Y tế\"")""",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:12:35.567172+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5Ctr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%5C%22+OR+AI%29+AND+%28%5C%22b%C3%A1o+c%C3%A1o+s%E1%BB%B1+c%E1%BB%91%5C%22+OR+%5C%22qu%E1%BA%A3n+l%C3%BD+ch%E1%BA%A5t+l%C6%B0%E1%BB%A3ng%5C%22+OR+ki%E1%BB%83m+to%C3%A1n+OR+thanh+tra%29+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%5C%22S%E1%BB%9F+Y+t%E1%BA%BF%5C%22%29%22&first=11,200,,71005,fallback-site-MOH-DQ-IMPL-05-p02.body,b0b6c41210e0d3391b6411f332eeca8d9434a6bc4a9f71d5adb7094f4e26bbdd,fallback-site-MOH-DQ-IMPL-05-p02.headers.json,6493d6ee25d582603affdbf83a3d4e662edd167afffefaa04eb36621454f7639,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-TOOL-01,"(\đánh giá tuân thủ\"" OR \""tự đánh giá\"") AND (\""đạo đức AI\"" OR \""AI có trách nhiệm\"")""",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:12:36.895441+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5C%C4%91%C3%A1nh+gi%C3%A1+tu%C3%A2n+th%E1%BB%A7%5C%22+OR+%5C%22t%E1%BB%B1+%C4%91%C3%A1nh+gi%C3%A1%5C%22%29+AND+%28%5C%22%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%5C%22+OR+%5C%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%5C%22%29%22&first=1,200,,70518,fallback-site-MOH-DQ-TOOL-01-p01.body,3845c61e2732aaeb271dfb40c3b1f6c1c8d7bf0d52de67a13a6808cb8b28ecee,fallback-site-MOH-DQ-TOOL-01-p01.headers.json,702459c8380517c2b6d6e8d712801843a7cf62737bff7d0fa7f75f7687cbc046,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-TOOL-01,"(\đánh giá tuân thủ\"" OR \""tự đánh giá\"") AND (\""đạo đức AI\"" OR \""AI có trách nhiệm\"")""",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:12:38.446839+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%5C%C4%91%C3%A1nh+gi%C3%A1+tu%C3%A2n+th%E1%BB%A7%5C%22+OR+%5C%22t%E1%BB%B1+%C4%91%C3%A1nh+gi%C3%A1%5C%22%29+AND+%28%5C%22%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%5C%22+OR+%5C%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%5C%22%29%22&first=11,200,,70811,fallback-site-MOH-DQ-TOOL-01-p02.body,3b45e05fba32243c8d2caa36c7bbef6cc86deb4255a29be815d8d8e8c0a26ab4,fallback-site-MOH-DQ-TOOL-01-p02.headers.json,6a8c9ec982cf978b1e3a4fe35d8349d6209e7d7f74920fbc9004142a27f29abd,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-TOOL-02,"(nền tảng OR công cụ) AND (\đánh giá tuân thủ\"" OR \""đánh giá tác động\"") AND (\""AI\"" OR \""trí tuệ nhân tạo\"")""",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:12:39.897454+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28n%E1%BB%81n+t%E1%BA%A3ng+OR+c%C3%B4ng+c%E1%BB%A5%29+AND+%28%5C%C4%91%C3%A1nh+gi%C3%A1+tu%C3%A2n+th%E1%BB%A7%5C%22+OR+%5C%22%C4%91%C3%A1nh+gi%C3%A1+t%C3%A1c+%C4%91%E1%BB%99ng%5C%22%29+AND+%28%5C%22AI%5C%22+OR+%5C%22tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%5C%22%29%22&first=1,200,,71342,fallback-site-MOH-DQ-TOOL-02-p01.body,2456badd6910bcf9db1ebc0049399acdba0f825d03c74c88a3c69295d4df1b4d,fallback-site-MOH-DQ-TOOL-02-p01.headers.json,a23461d1c142df1f3769d4131607c114e0b30f733a47d7f0ac24b520c8144723,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-TOOL-02,"(nền tảng OR công cụ) AND (\đánh giá tuân thủ\"" OR \""đánh giá tác động\"") AND (\""AI\"" OR \""trí tuệ nhân tạo\"")""",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:12:41.324197+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28n%E1%BB%81n+t%E1%BA%A3ng+OR+c%C3%B4ng+c%E1%BB%A5%29+AND+%28%5C%C4%91%C3%A1nh+gi%C3%A1+tu%C3%A2n+th%E1%BB%A7%5C%22+OR+%5C%22%C4%91%C3%A1nh+gi%C3%A1+t%C3%A1c+%C4%91%E1%BB%99ng%5C%22%29+AND+%28%5C%22AI%5C%22+OR+%5C%22tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%5C%22%29%22&first=11,200,,70977,fallback-site-MOH-DQ-TOOL-02-p02.body,9f446c84d3a1879c8a83aeee5cf2e9c4726591188ccf3056988388717ff1de43,fallback-site-MOH-DQ-TOOL-02-p02.headers.json,5ac75253deac0aa1f4108fe8802340b72a15986e9682eb28d1c7583aa5962ba6,[],0,0,TWO_CONSECUTIVE_NO_NEW
