channel_id,domain,query_id,query_verbatim,method,page_attempt,retrieved_at,requested_url,http_status,error,response_bytes,body_file,body_sha256,headers_file,headers_sha256,official_urls,official_url_count,new_official_urls,stop_assessment
MOH,moh.gov.vn,DQ-IMPL-01,"(""đạo đức AI"" OR ""AI có trách nhiệm"" OR ""quản trị AI"") AND (kế hoạch OR triển khai OR áp dụng OR thí điểm)",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:46:33.770988+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%22+OR+%22qu%E1%BA%A3n+tr%E1%BB%8B+AI%22%29+AND+%28k%E1%BA%BF+ho%E1%BA%A1ch+OR+tri%E1%BB%83n+khai+OR+%C3%A1p+d%E1%BB%A5ng+OR+th%C3%AD+%C4%91i%E1%BB%83m%29&first=1,200,,71060,fallback-site-MOH-DQ-IMPL-01-p01.body,503a66e8d95b4c1e12c0bba0f9c2ed7622f67f4aef47039c8c338a9a1aa46096,fallback-site-MOH-DQ-IMPL-01-p01.headers.json,a47d2da1e3366024fdd0692a1305a0e4e8f523c3f6ce8faad77a88a1d3ff428b,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-01,"(""đạo đức AI"" OR ""AI có trách nhiệm"" OR ""quản trị AI"") AND (kế hoạch OR triển khai OR áp dụng OR thí điểm)",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:46:35.139544+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%22+OR+%22qu%E1%BA%A3n+tr%E1%BB%8B+AI%22%29+AND+%28k%E1%BA%BF+ho%E1%BA%A1ch+OR+tri%E1%BB%83n+khai+OR+%C3%A1p+d%E1%BB%A5ng+OR+th%C3%AD+%C4%91i%E1%BB%83m%29&first=11,200,,71457,fallback-site-MOH-DQ-IMPL-01-p02.body,f985d143ef74f35ec5f199b92e95648048a041ae74976e452873774bc10e3d40,fallback-site-MOH-DQ-IMPL-01-p02.headers.json,db6a01906380d5ad277bf1dc7beb10233bdf331a730da9b7170af8440c039727,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-IMPL-02,"(""đạo đức AI"" OR ""AI có trách nhiệm"" OR ""quản trị AI"") AND (""Bộ Y tế"" OR bệnh viện OR ""cơ sở khám bệnh, chữa bệnh"")",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:46:30.761106+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%22+OR+%22qu%E1%BA%A3n+tr%E1%BB%8B+AI%22%29+AND+%28%22B%E1%BB%99+Y+t%E1%BA%BF%22+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%22c%C6%A1+s%E1%BB%9F+kh%C3%A1m+b%E1%BB%87nh%2C+ch%E1%BB%AFa+b%E1%BB%87nh%22%29&first=1,200,,71313,fallback-site-MOH-DQ-IMPL-02-p01.body,f4a7e1657d8cd33bf06ff2c1f436924ce187585b9df70522264e9c9e506ea493,fallback-site-MOH-DQ-IMPL-02-p01.headers.json,de47b1dd859399ea5d528607e2e2066d3cd93fa72e2a2c15c9f4558f376925e6,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-02,"(""đạo đức AI"" OR ""AI có trách nhiệm"" OR ""quản trị AI"") AND (""Bộ Y tế"" OR bệnh viện OR ""cơ sở khám bệnh, chữa bệnh"")",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:46:32.273686+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%22+OR+%22qu%E1%BA%A3n+tr%E1%BB%8B+AI%22%29+AND+%28%22B%E1%BB%99+Y+t%E1%BA%BF%22+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%22c%C6%A1+s%E1%BB%9F+kh%C3%A1m+b%E1%BB%87nh%2C+ch%E1%BB%AFa+b%E1%BB%87nh%22%29&first=11,200,,70939,fallback-site-MOH-DQ-IMPL-02-p02.body,f9349cab62cf0877f68f024e785ea1d9da036a0b1e894b33dc006ebe0ea8dbb9,fallback-site-MOH-DQ-IMPL-02-p02.headers.json,9317589c7a165600c88fe4223b157a82605c78125340f1ab663f71444109b6dc,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-IMPL-03,"(""responsible AI"" OR ""AI governance"" OR ""AI ethics"") AND (implementation OR adoption OR uptake OR plan OR pilot) AND (Vietnam OR ""Viet Nam"") AND (health OR hospital OR clinical)",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:46:33.596547+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22responsible+AI%22+OR+%22AI+governance%22+OR+%22AI+ethics%22%29+AND+%28implementation+OR+adoption+OR+uptake+OR+plan+OR+pilot%29+AND+%28Vietnam+OR+%22Viet+Nam%22%29+AND+%28health+OR+hospital+OR+clinical%29&first=1,200,,71003,fallback-site-MOH-DQ-IMPL-03-p01.body,98da36d37ce0fc6856fb21cc12fd1c7817d582e01cef8f25e14a2f25d15e5b4c,fallback-site-MOH-DQ-IMPL-03-p01.headers.json,d34f6e3c885f3c090ca021ba7de1472cdb9c993fe0d00b058050c981f508c2c3,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-03,"(""responsible AI"" OR ""AI governance"" OR ""AI ethics"") AND (implementation OR adoption OR uptake OR plan OR pilot) AND (Vietnam OR ""Viet Nam"") AND (health OR hospital OR clinical)",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:46:34.947342+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22responsible+AI%22+OR+%22AI+governance%22+OR+%22AI+ethics%22%29+AND+%28implementation+OR+adoption+OR+uptake+OR+plan+OR+pilot%29+AND+%28Vietnam+OR+%22Viet+Nam%22%29+AND+%28health+OR+hospital+OR+clinical%29&first=11,200,,70769,fallback-site-MOH-DQ-IMPL-03-p02.body,01a87d6c2e90129feb44fe786a014f226542cbf0318e2dc72c3a5cc7136b113c,fallback-site-MOH-DQ-IMPL-03-p02.headers.json,20142820c357fb523459cac37af1153fdcbebe60ac28b32f526d15d0294ed3bb,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-IMPL-04,"(""trí tuệ nhân tạo"" OR AI) AND (""theo dõi sau triển khai"" OR hậu kiểm OR ""giám sát sau triển khai"" OR ""đánh giá hiệu quả"") AND (y tế OR bệnh viện OR ""Sở Y tế"")",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:46:30.844133+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22+OR+AI%29+AND+%28%22theo+d%C3%B5i+sau+tri%E1%BB%83n+khai%22+OR+h%E1%BA%ADu+ki%E1%BB%83m+OR+%22gi%C3%A1m+s%C3%A1t+sau+tri%E1%BB%83n+khai%22+OR+%22%C4%91%C3%A1nh+gi%C3%A1+hi%E1%BB%87u+qu%E1%BA%A3%22%29+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%22S%E1%BB%9F+Y+t%E1%BA%BF%22%29&first=1,200,,71132,fallback-site-MOH-DQ-IMPL-04-p01.body,350db2df608dfae3bf76193417cd6bb836014e3ce578d80de1c05861b8706c84,fallback-site-MOH-DQ-IMPL-04-p01.headers.json,8a2f9d8bd07888501f251194b4d3e612dfd7b4d58708fbda4f48410df0844c1c,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-04,"(""trí tuệ nhân tạo"" OR AI) AND (""theo dõi sau triển khai"" OR hậu kiểm OR ""giám sát sau triển khai"" OR ""đánh giá hiệu quả"") AND (y tế OR bệnh viện OR ""Sở Y tế"")",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:46:32.294399+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22+OR+AI%29+AND+%28%22theo+d%C3%B5i+sau+tri%E1%BB%83n+khai%22+OR+h%E1%BA%ADu+ki%E1%BB%83m+OR+%22gi%C3%A1m+s%C3%A1t+sau+tri%E1%BB%83n+khai%22+OR+%22%C4%91%C3%A1nh+gi%C3%A1+hi%E1%BB%87u+qu%E1%BA%A3%22%29+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%22S%E1%BB%9F+Y+t%E1%BA%BF%22%29&first=11,200,,71080,fallback-site-MOH-DQ-IMPL-04-p02.body,e8abb731d7048669162a388c411e30420e8080e0ca79d1eba97fb1566bf23e71,fallback-site-MOH-DQ-IMPL-04-p02.headers.json,bf7760eea63d7b3e6034f2127b04a9b68132001de3d0063f7670b67cc8461ce6,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-IMPL-05,"(""trí tuệ nhân tạo"" OR AI) AND (""báo cáo sự cố"" OR ""quản lý chất lượng"" OR kiểm toán OR thanh tra) AND (y tế OR bệnh viện OR ""Sở Y tế"")",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:46:30.762119+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22+OR+AI%29+AND+%28%22b%C3%A1o+c%C3%A1o+s%E1%BB%B1+c%E1%BB%91%22+OR+%22qu%E1%BA%A3n+l%C3%BD+ch%E1%BA%A5t+l%C6%B0%E1%BB%A3ng%22+OR+ki%E1%BB%83m+to%C3%A1n+OR+thanh+tra%29+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%22S%E1%BB%9F+Y+t%E1%BA%BF%22%29&first=1,200,,71821,fallback-site-MOH-DQ-IMPL-05-p01.body,108f78c3e83602d4be4f4f307fa1f211decff030b181ba899c4899f43f261fbd,fallback-site-MOH-DQ-IMPL-05-p01.headers.json,fbe22f69a1e81d51ea3d7117ee3ffaa2ed24679564cf31c694ae965297a4f0e5,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-IMPL-05,"(""trí tuệ nhân tạo"" OR AI) AND (""báo cáo sự cố"" OR ""quản lý chất lượng"" OR kiểm toán OR thanh tra) AND (y tế OR bệnh viện OR ""Sở Y tế"")",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:46:32.292244+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22+OR+AI%29+AND+%28%22b%C3%A1o+c%C3%A1o+s%E1%BB%B1+c%E1%BB%91%22+OR+%22qu%E1%BA%A3n+l%C3%BD+ch%E1%BA%A5t+l%C6%B0%E1%BB%A3ng%22+OR+ki%E1%BB%83m+to%C3%A1n+OR+thanh+tra%29+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%22S%E1%BB%9F+Y+t%E1%BA%BF%22%29&first=11,200,,71369,fallback-site-MOH-DQ-IMPL-05-p02.body,e8d38887cbafecd0321c90b20c66fdbbfc425c485a08504055a4a760cceab785,fallback-site-MOH-DQ-IMPL-05-p02.headers.json,8fde7b9c3f4119062e3619130a62767eed7f13a7d37a63236d4c64a5a5b51b1f,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-TOOL-01,"(""đánh giá tuân thủ"" OR ""tự đánh giá"") AND (""đạo đức AI"" OR ""AI có trách nhiệm"")",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:46:36.518451+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22%C4%91%C3%A1nh+gi%C3%A1+tu%C3%A2n+th%E1%BB%A7%22+OR+%22t%E1%BB%B1+%C4%91%C3%A1nh+gi%C3%A1%22%29+AND+%28%22%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%22%29&first=1,200,,69924,fallback-site-MOH-DQ-TOOL-01-p01.body,5949dcd0983ff0212ade5069744c17457956cae1501879f6b2e9b0a1023201e7,fallback-site-MOH-DQ-TOOL-01-p01.headers.json,f5a1c6fbef098713def40091bd7432f38622ec0c322c4b1c9077ab92573d52d9,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-TOOL-01,"(""đánh giá tuân thủ"" OR ""tự đánh giá"") AND (""đạo đức AI"" OR ""AI có trách nhiệm"")",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:46:37.931837+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28%22%C4%91%C3%A1nh+gi%C3%A1+tu%C3%A2n+th%E1%BB%A7%22+OR+%22t%E1%BB%B1+%C4%91%C3%A1nh+gi%C3%A1%22%29+AND+%28%22%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22AI+c%C3%B3+tr%C3%A1ch+nhi%E1%BB%87m%22%29&first=11,200,,70249,fallback-site-MOH-DQ-TOOL-01-p02.body,c3fd6699e90f93f5f904775ede4667a0b3919c6b3333c0467196f3722ccfd335,fallback-site-MOH-DQ-TOOL-01-p02.headers.json,9d3812ca40774cd327d7e6042378df8a1387f3ac4a72491185da7302cacc3d01,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH,moh.gov.vn,DQ-TOOL-02,"(nền tảng OR công cụ) AND (""đánh giá tuân thủ"" OR ""đánh giá tác động"") AND (""AI"" OR ""trí tuệ nhân tạo"")",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:46:30.866564+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28n%E1%BB%81n+t%E1%BA%A3ng+OR+c%C3%B4ng+c%E1%BB%A5%29+AND+%28%22%C4%91%C3%A1nh+gi%C3%A1+tu%C3%A2n+th%E1%BB%A7%22+OR+%22%C4%91%C3%A1nh+gi%C3%A1+t%C3%A1c+%C4%91%E1%BB%99ng%22%29+AND+%28%22AI%22+OR+%22tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22%29&first=1,200,,70583,fallback-site-MOH-DQ-TOOL-02-p01.body,f2963d1241f14e3d5522097970658a916b025eca8d7920aa42585228d5e5195e,fallback-site-MOH-DQ-TOOL-02-p01.headers.json,5f72496c546984406e39c1a574e70e2e3b62cfa8cda838eaf926d8e751bd4217,[],0,0,CONTINUE
MOH,moh.gov.vn,DQ-TOOL-02,"(nền tảng OR công cụ) AND (""đánh giá tuân thủ"" OR ""đánh giá tác động"") AND (""AI"" OR ""trí tuệ nhân tạo"")",SITE_FALLBACK_LOCATOR,2,2026-08-01T04:46:32.225559+00:00,https://www.bing.com/search?q=site%3Amoh.gov.vn+%28n%E1%BB%81n+t%E1%BA%A3ng+OR+c%C3%B4ng+c%E1%BB%A5%29+AND+%28%22%C4%91%C3%A1nh+gi%C3%A1+tu%C3%A2n+th%E1%BB%A7%22+OR+%22%C4%91%C3%A1nh+gi%C3%A1+t%C3%A1c+%C4%91%E1%BB%99ng%22%29+AND+%28%22AI%22+OR+%22tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22%29&first=11,200,,71198,fallback-site-MOH-DQ-TOOL-02-p02.body,db03483b6dd9aa4847e2d8dbe81404d59cb934325f01ffc741aecde76566cb78,fallback-site-MOH-DQ-TOOL-02-p02.headers.json,65a007ef1675a7f4fb76be4a1fbaddcc8be295d8624c83b8b1768d9464f9a216,[],0,0,TWO_CONSECUTIVE_NO_NEW
MOH-ASTT,asttmoh.vn,DQ-EVID-01,"(""đạo đức AI"" OR ""quản trị AI"") AND (kiểm toán OR thanh tra OR giám sát)",SITE_FALLBACK_LOCATOR,1,2026-08-01T04:46:39.482141+00:00,https://www.bing.com/search?q=site%3Aasttmoh.vn+%28%22%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22qu%E1%BA%A3n+tr%E1%BB%8B+AI%22%29+AND+%28ki%E1%BB%83m+to%C3%A1n+OR+thanh+tra+OR+gi%C3%A1m+s%C3%A1t%29&first=1,200,,70208,fallback-site-MOH-ASTT-DQ-EVID-01-p01.body,b28182c01faf088f95a6afd88a9ec27d69737d94a1834f91a799437fd76f3501,fallback-site-MOH-ASTT-DQ-EVID-01-p01.headers.json,b9c4d83070c0197b9c8de4b6e464775bf2432a71ca1cfab18f01e68e44e9e2f7,[],0,0,CONTINUE
