slot_id,domain,query_id,locator_url,http_status,error_summary,raw_body_file,raw_body_sha256,retried_attempts,terminal_condition
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,site:moh.gov.vn hướng dẫn triển khai AI bệnh viện,200,OK,raw-artifacts/search-MINISTRY-02-moh.gov.vn-DQ-IMPL-04.body,929E2C7B3C0AF937F51B142ABDF7E92610835FBA11C438BC1CE0803719ED68FB,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://cds.moh.gov.vn/tin-tuc-tong-hop-chi-tieu-cds/-/asset_publisher/q59FuAXJObVO/content/ai-trong-benh-vien-nguoi-benh-uoc-loi-gi-?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/9VNAsbzkEbQA/content/buoc-ot-pha-trong-chuyen-oi-so-y-te-huong-toi-y-te-thong-minh?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://moh.gov.vn/index.jsp?pageId=5803&aid=154104&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos4.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://moh.gov.vn/index.jsp?pageId=5803&aid=168227&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos5.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-05,site:moh.gov.vn giám sát đánh giá AI y tế,200,OK,raw-artifacts/search-MINISTRY-02-moh.gov.vn-DQ-IMPL-05.body,DFAC41E03BCE7DEDEF58DCBCE9A13EDE51B298BBFE7FC8083F20239CD7030FA8,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-02,moh.gov.vn,DQ-IMPL-05,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-05-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-05,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/DezMH46HzY7X/content/ung-dung-ban-o-so-trong-phong-chong-dich-benh-buoc-ot-pha-chuyen-oi-so-tu-y-te-co-so?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-05-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-05,https://vnpa.moh.gov.vn/tap-huan-ung-dung-tri-tue-nhan-tao-trong-cong-tac-dan-so/,200,OK,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-05-pos3.body,BEBDF1AF38FF3502105AA5513E6039FC755308AE7B3E1E882ADC0826DB622A15,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,site:most.gov.vn quản trị đạo đức AI,200,OK,raw-artifacts/search-MINISTRY-03-most.gov.vn-DQ-IMPL-03.body,2B143F2B75B783C10086CD7EA0C976B8060BCCB600BAE39A24D30186FABC94DE,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-IMPL-03-pos1.body,D2E9B59362005CA7F90BE131DC2E5E9EDE12E9DA43080D44501C9E41EAE66471,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,https://tthc.most.gov.vn/index.php/ban_b/article/download/3884/1906/11470,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-IMPL-03-pos2.body,88CA355576BF36842F19AD189F56171F9AD38EF83775CA606DAFD7D007BB35F8,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,https://tthc.most.gov.vn/index.php/ban_b/article/download/3764/1868/11194,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-IMPL-03-pos3.body,AD05CAE7598D7430AA433DB55FF11AA2CD00713A10E7CB2C1E310585209681D1,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,https://tthc.most.gov.vn/index.php/ban_b/article/download/1235/1097,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-IMPL-03-pos4.body,E4D7E689F0EB7208E980FC5BEE66625DFCD57FED0D7CA540298B9447AC434DD1,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,https://file.most.gov.vn/PAKN/2026/1/0873e53d-91b2-44a2-b4da-95dc0302faf5.pdf,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-IMPL-03-pos5.body,CD1AC1E67AA71F331FEEE0A657E3B390F5FF3F15B20E4EECF01310711E663466,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,site:most.gov.vn khung đánh giá tác động AI,200,OK,raw-artifacts/search-MINISTRY-03-most.gov.vn-DQ-TOOL-01.body,BDC7EA8BA937021AAC7735B6A2D6CE8A3A7F3A3768C41B8A62137C570FB22DC5,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos1.body,26AF8722203B7E706FD5C60F90806EF4E3913B60BCBF53D9282703AB9178AA45,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3884/1906/11470,0,URLError,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/view/3574,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos3.body,9C54722085F6761D8E498D94EF500A0BC67C512219FC1D88BCD6E393B36F46DE,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3700/1824/10941,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos4.body,5393157CC72B31523E8C9F276A9216678C2CBC7F31C1E52F8AB9350D7D77E604,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/926/890,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos5.body,E8DC421EC06A5079B56175CE6B7941E44455AB49E16BEEEE2FEABAD13CCDA73A,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,site:most.gov.vn tiêu chuẩn kỹ thuật AI y tế,200,OK,raw-artifacts/search-MINISTRY-03-most.gov.vn-DQ-TOOL-02.body,8B59506BDFA2BF8CE108DE483EDB34F1A8F1B1357A142F6BE48DC2A688F31249,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/view/246,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos1.body,750E68BF7FAF4AD3AD3D7CEA01A44C126403A372F4F6D4F3C9A362EFB2CAFE9F,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/926/890,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos2.body,359FC0EEE00D85888E8EDACAD400A3BD3CEC2AA7FEDCAD3972C82EB96DEB624C,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos3.body,E7FA8BCD7D1E260F204C70418E29FA7747BE28DCBA749F8CDA4C36083D8A6220,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/918/884,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos4.body,0B64B88D3279150837A392DBC032B554FFE8EE71E461B18974F75462DEECB806,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/3884/1906/11470,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos5.body,14C6A2603EE6C99AB4BB2A30A429C452F1A012F0DDFF4FF68CE1C68624EF7252,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,site:moh.gov.vn khung đánh giá tác động AI,200,OK,raw-artifacts/search-MINISTRY-04-moh.gov.vn-DQ-TOOL-01.body,63C7B05FC0BDCDDC78A69639073BDD0E215177B2CD0981694E016D50E78A565E,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://cds.moh.gov.vn/tin-tuc-tong-hop-chi-tieu-cds/-/asset_publisher/q59FuAXJObVO/content/-inh-hinh-tuong-lai-ai-khong-chi-thong-minh-ve-cong-nghe-ma-con-giau-tinh-nhan-van?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://adminmoh.moh.gov.vn/web/guest/hoat-dong-cua-lanh-dao-bo/-/asset_publisher/TW6LTp1ZtwaN/content/thu-truong-thuong-truc-bo-y-te-vu-manh-ha-ai-y-te-co-tac-ong-truc-tiep-en-tinh-mang-suc-khoe-va-quyen-loi-cua-nguoi-dan-do-o-viec-trien-khai-phai-than,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://btxh.moh.gov.vn/danh-muc-tin/cong-tac-xa-hoi/danh-gia-tac-dong-luat-cong-tac-xa-hoi_t209c40n1439,200,OK,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos4.body,EDDFEFF6A6137E4100F66C75853D7F16230086855E82A5B71E0B2C133C9DC9C5,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/9VNAsbzkEbQA/content/ke-hoach-02-kh-bc-tw-cu-hich-mo-uong-cho-gen-ai-va-tro-ly-ao-trong-cai-cach-bo-may-hanh-chinh-nha-nuoc?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos5.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,site:moh.gov.vn tiêu chuẩn kỹ thuật AI y tế,200,OK,raw-artifacts/search-MINISTRY-04-moh.gov.vn-DQ-TOOL-02.body,900A4C2582F695A9CB29E29F9757ACE35BCE9130816BA040BF01689B60080E7B,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=167205&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=156556&cid=8335,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=168324&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos4.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=168449&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-02-pos5.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-01,site:most.gov.vn khung đánh giá tác động AI,200,OK,raw-artifacts/search-MINISTRY-04-most.gov.vn-DQ-TOOL-01.body,BDC7EA8BA937021AAC7735B6A2D6CE8A3A7F3A3768C41B8A62137C570FB22DC5,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-04,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-01-pos1.body,117AC85DC2D64EBA1EF473080D6EE7F9217BE541B9A2F67D81793392922D52AD,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3884/1906/11470,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-01-pos2.body,1B9590C51A2CD9451B386E5CBD4DDC28CE96ECEE385F970B086D4A17117365F3,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/view/3574,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-01-pos3.body,7A7E42E832A826A5BB99F24036D58A8B355F566DCF4E1EDADAB7464E75509785,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3700/1824/10941,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-01-pos4.body,AB0E02BD862989F3F45F2965DE052ABCC22D275848BC84F2747DFE8F486EB7E4,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/926/890,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-01-pos5.body,C78F70C90205040C364B0DB3DF8D4EF05F118137F90654BA62043E4154C961F7,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-02,site:most.gov.vn tiêu chuẩn kỹ thuật AI y tế,200,OK,raw-artifacts/search-MINISTRY-04-most.gov.vn-DQ-TOOL-02.body,8B59506BDFA2BF8CE108DE483EDB34F1A8F1B1357A142F6BE48DC2A688F31249,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-04,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/view/246,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-02-pos1.body,2B49727FB866199B3A9030C98AC84B911418BDE9431A399A0FECF248A608027F,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/926/890,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-02-pos2.body,B8F222B07F8916113B058CC3E2260C1935D5B32992545042CD4AE95F8363E8EF,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-02-pos3.body,DC9E9A34ED78DB5605AE800EA3E6918D416D4B9CFDDABD097E12110382383E28,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/918/884,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-02-pos4.body,94EA1E07B8DF851BF0440079D7BD5739E2E69234F2BBD2728D1F24FAEE662829,3,DOCUMENT_PROBED
MINISTRY-04,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/3884/1906/11470,200,OK,raw-artifacts/doc-MINISTRY-04-most.gov.vn-DQ-TOOL-02-pos5.body,479B2572241BB5A42BA314D989D793F2F9B44AD9D0D2B8EC49B5E9AE92A0DCE4,3,DOCUMENT_PROBED
INTL-01,www.who.int/vietnam,DQ-IMPL-03,site:www.who.int/vietnam quản trị đạo đức AI,500,JSONParseError: Expecting value: line 1 column 1 (char 0),raw-artifacts/search-INTL-01-www.who.int-vietnam-DQ-IMPL-03.body,A358B1C07D44108E6BA676A4DC2B4AB9F9A9B6BF5D063751C70E5B33F1CFA1A2,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-01,www.who.int/vietnam,DQ-EVID-04,site:www.who.int/vietnam khung đạo đức AI y tế Việt Nam,200,OK,raw-artifacts/search-INTL-01-www.who.int-vietnam-DQ-EVID-04.body,B59EEC59DB825F774280DD05DFB27EA45D62EF0171F2ED64965A37EDD9A6A63A,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-01,www.who.int/vietnam,DQ-EVID-04,https://www.who.int/vietnam/vi/about,200,OK,raw-artifacts/doc-INTL-01-www.who.int-vietnam-DQ-EVID-04-pos1.body,5380FB255EDE0C079B856CEB937E6D342635ED32E2EC114EB05FF2567B908947,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-IMPL-03,site:www.unesco.org quản trị đạo đức AI,200,OK,raw-artifacts/search-INTL-02-www.unesco.org-DQ-IMPL-03.body,1B9F6D6EB91167B9E7A0EB764C9D1606F4D66C290951929DE2B52533F9FD9CFB,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-02,www.unesco.org,DQ-IMPL-03,https://www.unesco.org/vi/articles/nang-cao-nang-luc-ve-su-dung-tri-tue-nhan-tao-co-trach-nhiem-trong-khu-vuc-cong-tai-viet-nam,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-IMPL-03-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-IMPL-03,https://www.unesco.org/en/articles/chuyen-doi-so-vi-tuong-lai-giao-duc-tai-lieu-huong-dan-va-khung-nang-luc-ve-cong-nghe-va-ai,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-IMPL-03-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-IMPL-03,https://www.unesco.org/en/articles/viet-nam-launches-first-comprehensive-national-report-ai-ethics-under-unesco-framework,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-IMPL-03-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-TOOL-01,site:www.unesco.org khung đánh giá tác động AI,200,OK,raw-artifacts/search-INTL-02-www.unesco.org-DQ-TOOL-01.body,F973B8370E0B27AD4BD71AD9DEE871D7770C29CD3FD602E0017B497AD192C3AB,3,SEARCH_RAW_RESPONSE_CAPTURED
INTL-02,www.unesco.org,DQ-TOOL-01,https://www.unesco.org/vi/articles/nang-cao-nang-luc-ve-su-dung-tri-tue-nhan-tao-co-trach-nhiem-trong-khu-vuc-cong-tai-viet-nam,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-TOOL-01-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-TOOL-01,https://www.unesco.org/en/articles/design-competition-launch-graphic-50th-anniversary-viet-nam-unesco-relations,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-TOOL-01-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
INTL-02,www.unesco.org,DQ-TOOL-01,https://www.unesco.org/en/articles/tang-cuong-nang-luc-cua-viet-nam-ve-canh-bao-som-giam-thieu-rui-ro-thien-tai-va-dam-bao-moi-truong,0,URLError,raw-artifacts/doc-INTL-02-www.unesco.org-DQ-TOOL-01-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
